899	{(30,0.22891000923687757),(191,0.5369953888361513),(236,0.22891000923687757),(311,0.11021613590853135),(322,0.25097986465795646),(453,0.26849769441807564),(874,0.1593753962807832),(910,0.1989630814619813),(1081,0.22891000923687757),(1185,0.1473805158324328),(1203,0.26849769441807564),(1305,0.15605034958792555),(1359,0.22103293688306022),(1435,0.19983151659483467),(1439,0.22891000923687757),(1606,0.22103293688306022),(1776,0.18442603932871704)}
900	{(169,0.26299707195076844),(311,0.1597535386227702),(367,0.31072437622279253),(652,0.3457690545788107),(679,0.38917583565931024),(832,0.320377715369706),(1036,0.2175369020650282),(1172,0.36378449645020544),(1224,0.24819375711793334),(1238,0.2824198258066625),(1496,0.2673175951422931),(1817,0.20645701494888247)}
902	{(326,0.3317615854204871),(545,0.13897774778362068),(791,0.43769340783176247),(829,0.1981478646355417),(844,0.40913659425412213),(990,0.17037798402906715),(1071,0.43769340783176247),(1215,0.3888752125757678),(1435,0.16287837718708975),(1647,0.27208659351623626)}
904	{(151,0.37643195024284815),(352,0.5098272521730604),(545,0.3797555098045219),(913,0.37643195024284815),(1425,0.55898112614605)}
905	{(545,0.320877240030011),(990,0.3933753291371698),(1012,0.8615646506542304)}
906	{(357,0.6030414792629855),(545,0.37254297036885403),(990,0.45671426734062043),(1553,0.5375544507532067)}
907	{(581,0.719837005707664),(857,0.6941431302071818)}
908	{(169,0.39255590483398506),(505,0.4782036659675913),(581,0.32776587467663065),(1016,0.5429936961249456),(1036,0.32470093598952565),(1164,0.33093472916677524)}
909	{(2,0.5331882584958572),(583,0.5331882584958572),(589,0.6001230686089678),(1004,0.2669697820497033)}
912	{(581,0.5167773809614519),(593,0.8561198155203643)}
916	{(194,0.44773095211046815),(813,0.4317352006944845),(953,0.567883072559715),(1388,0.5391201414375876)}
917	{(33,0.41530536379939353),(225,0.20874548897043588),(909,0.44804104252294763),(914,0.33487708106450015),(1004,0.2689723559689233),(1186,0.5371877706964528),(1246,0.3318832794301628)}
918	{(76,0.34790357129816707),(252,0.39503972787833674),(532,0.2660296890771813),(687,0.3066844580315489),(857,0.22994532340505552),(878,0.23622699547073178),(927,0.3603020022375206),(1555,0.42261261190585675),(1711,0.3754764553256871)}
919	{(398,0.5287896196635902),(409,0.42219431338716007),(572,0.494289336313815),(1318,0.494289336313815),(1434,0.2312781958864186)}
922	{(0,0.19851110114415838),(30,0.1810550741130598),(66,0.4247334585683884),(94,0.18868037653003597),(110,0.31473744271780324),(277,0.18868037653003597),(311,0.0871748278806125),(549,0.11266013196372837),(561,0.2123667292841942),(569,0.1413076710217196),(614,0.15736872135890162),(687,0.15411176439042087),(817,0.11554964255682489),(825,0.17482474839000017),(827,0.31473744271780324),(892,0.170103298491602),(914,0.11762131826756138),(990,0.08266657565058709),(1004,0.0944731212599856),(1025,0.17482474839000017),(1234,0.15411176439042087),(1246,0.11656978349622685),(1286,0.19851110114415838),(1324,0.1336823686047434),(1358,0.13042541163626267),(1453,0.13201510215417964),(1486,0.16955708304837366),(1504,0.15113839563584194),(1529,0.17482474839000017)}
923	{(120,0.11495343638779089),(175,0.14888155651837906),(250,0.4837712041350033),(268,0.2010450727870657),(305,0.07946162465651987),(347,0.05596766889546142),(381,0.07946162465651987),(439,0.12094280103375082),(473,0.06321920105671867),(480,0.12938433638204894),(482,0.12938433638204894),(494,0.12094280103375082),(495,0.1065119010394928),(507,0.12938433638204894),(509,0.2587686727640979),(536,0.1207700250392006),(587,0.12938433638204894),(591,0.08482946888397748),(613,0.1033025782477056),(619,0.1033025782477056),(719,0.1033025782477056),(787,0.08144592425661326),(800,0.1033025782477056),(813,0.07853616617061794),(817,0.07039856888971946),(864,0.07946162465651987),(878,0.21696517460757545),(950,0.09587682425087132),(1004,0.05755770756259333),(1043,0.08743528890257322),(1053,0.07166073640501679),(1123,0.07444077825918953),(1148,0.12938433638204894),(1213,0.07102008930822179),(1232,0.08251381924694537),(1240,0.08363946569693664),(1246,0.07102008930822179),(1253,0.22265492331224718),(1293,0.22990687277558178),(1321,0.2587686727640979),(1358,0.07946162465651987),(1393,0.12938433638204894),(1408,0.07232172486919182),(1435,0.048147653965665636),(1460,0.11495343638779089),(1553,0.059279298467356786),(1572,0.09208100104523476),(1663,0.1065119010394928),(1666,0.1033025782477056),(1675,0.1065119010394928),(1718,0.08609163639927482),(1729,0.11030772424512934),(1775,0.1033025782477056)}
924	{(7,0.7475666993534116),(467,0.6641867433319081)}
926	{(581,0.3502514076172184),(817,0.337749527344561),(1035,0.6207441308541756),(1265,0.38123113286312504),(1744,0.4822745645238563)}
927	{(136,0.2328660650995765),(175,0.32549848321156427),(272,0.19767258692970932),(421,0.12441539759111582),(451,0.1328544426332633),(475,0.2828718763327331),(615,0.2828718763327331),(806,0.2828718763327331),(825,0.2328660650995765),(827,0.2096146869941396),(829,0.12805872160250667),(892,0.11328855366584875),(908,0.13039345135487473),(1004,0.12583792745642156),(1041,0.2828718763327331),(1132,0.20527642962249543),(1324,0.17806453283566326),(1630,0.2828718763327331),(1647,0.17584373868957814),(1794,0.2828718763327331),(1817,0.15006297372422275)}
930	{(260,0.2720098354055255),(321,0.286182235489637),(334,0.286182235489637),(403,0.21788768326851463),(502,0.2720098354055255),(545,0.19442388240308714),(569,0.20371528318440313),(716,0.20689471572464893),(740,0.25203495937907583),(913,0.19272231564053738),(1036,0.17113207830994373),(1091,0.2720098354055255),(1358,0.18802694484887325),(1369,0.25203495937907583),(1435,0.11392991668541272),(1524,0.22217422095943445),(1607,0.3061571115160867),(1782,0.24444086396280384)}
931	{(305,0.34303624266038296),(638,0.4962545765936792),(914,0.30935976792460523),(1120,0.5221106945997495),(1367,0.38365949247532427),(1453,0.34721734092503637)}
932	{(473,0.43442637567351783),(990,0.34609263240180427),(1536,0.5526956192603419),(1814,0.621306016683235)}
935	{(259,0.44301476970461867),(485,0.29477962742180985),(772,0.2689095337384842),(1339,0.36469905576884637),(1358,0.2720783236358362),(1531,0.36469905576884637),(1604,0.41411076986311596),(1738,0.36469905576884637)}
936	{(82,0.330292906657159),(462,0.18595761837502525),(545,0.2621231915006084),(663,0.16703093911734684),(932,0.2572214894251806),(948,0.27517497054820006),(1001,0.27517497054820006),(1004,0.12241389434181921),(1065,0.19969088552714967),(1123,0.1583208565878582),(1232,0.17549062286837944),(1286,0.2572214894251806),(1408,0.15381404787756064),(1435,0.10240056588337666),(1447,0.25847898216508103),(1727,0.23460277819691172),(1761,0.27517497054820006),(1775,0.2197042139855922),(1817,0.29195956070490386)}
937	{(256,0.39815042403839834),(581,0.24033450649450683),(602,0.2081211241426188),(962,0.37843310268378494),(1240,0.27534577047117714),(1313,0.4259404276577298),(1375,0.4259404276577298),(1763,0.39815042403839834)}
938	{(73,0.41576282909942586),(158,0.39896024812134506),(403,0.3330379560966312),(637,0.2615727365951025),(710,0.36356924536154256),(966,0.33958986270236546),(1524,0.33958986270236546),(1611,0.35470025056960325)}
940	{(25,0.3255932862285619),(33,0.2950536746880455),(70,0.42955556423417474),(225,0.14830322207211022),(493,0.4015296950993386),(633,0.342964214423986),(1144,0.35361915536339805),(1433,0.4015296950993386),(1434,0.18787591933490647)}
941	{(536,0.21249690895254683),(549,0.2415399300590651),(749,0.2593886906339189),(1713,0.9106157439029351)}
944	{(192,0.1653803979904637),(203,0.19362119424630544),(293,0.14474755920223803),(315,0.20713551788888226),(331,0.13038938230526717),(357,0.10646347821596676),(451,0.09728388037526299),(537,0.1653803979904637),(660,0.1840326290269193),(772,0.12573105761985628),(782,0.3872423884926109),(815,0.11079820401783978),(829,0.09377216980072742),(874,0.12295191330754099),(896,0.1765951600291931),(914,0.11472396244103045),(926,0.20713551788888226),(974,0.15031554253990712),(975,0.1653803979904637),(1049,0.3872423884926109),(1064,0.1653803979904637),(1089,0.1653803979904637),(1225,0.12431252766041659),(1235,0.20713551788888226),(1305,0.12038676923722595),(1323,0.19362119424630544),(1567,0.20713551788888226),(1647,0.12876318548592397),(1778,0.12721265367794415),(1779,0.1653803979904637),(1804,0.12295191330754099)}
945	{(604,0.7756298459384546),(893,0.5116446348882544),(914,0.2833792121907518),(1482,0.2373064090531547)}
946	{(225,0.21805424560342931),(271,0.4413569644357899),(944,0.5042695768864149),(1027,0.4202546906082242),(1155,0.4202546906082242),(1253,0.27172144653814045),(1434,0.2762390545884708)}
947	{(410,0.34308508062001364),(473,0.3352734233181326),(545,0.10893742274742868),(829,0.15531779756504502),(914,0.19002091145103875),(1030,0.34308508062001364),(1095,0.2925001242337486),(1185,0.18832212420214123),(1218,0.34308508062001364),(1315,0.22828695374328248),(1536,0.21327451865124633),(1574,0.3048190383277699),(1815,0.34308508062001364),(1817,0.18200596010362852)}
948	{(0,0.3253790286720828),(194,0.21911842207558452),(324,0.309265513570663),(581,0.19640769809157677),(643,0.3253790286720828),(879,0.24773055050122755),(1466,0.6507580573441656),(1687,0.3480897526560906)}
949	{(545,0.30263345254765206),(1575,0.9531070209578187)}
954	{(383,0.6009694563925231),(913,0.4257942551692352),(1500,0.6764133091151827)}
955	{(243,0.2811348319653795),(356,0.2748466846755425),(418,0.2431776236616058),(513,0.1837682882853266),(588,0.296133829751455),(666,0.16313341417466462),(991,0.22778981538469506),(1133,0.2811348319653795),(1202,0.37090147886524466),(1553,0.16993385816590514),(1683,0.37090147886524466),(1692,0.25064763529964446),(1772,0.2748466846755425),(1800,0.254765281603386)}
957	{(545,0.19335779791332613),(699,0.6089567204045832),(822,0.42554265843315414),(878,0.34038741954281837),(1240,0.3936551838609168),(1358,0.37399187337461864)}
959	{(675,0.6941220382585018),(1776,0.5366328523197469),(1778,0.47981223183140687)}
960	{(110,0.3486598071288917),(279,0.4011383372429991),(473,0.2298990879130818),(608,0.4398132083695114),(670,0.387334678255404),(685,0.47051118057923014),(878,0.2630007704275002),(1435,0.17509081966933254)}
961	{(364,0.9318867576555018),(990,0.362749322406419)}
962	{(265,0.31163827296112157),(311,0.17974924698720662),(421,0.1925958035498271),(455,0.4093179397856813),(505,0.36047810637340144),(581,0.2470755250238103),(779,0.4378874108733332),(1029,0.38904757746105334),(1435,0.1629505713303302),(1671,0.3244848295237421)}
963	{(473,0.6435079742080743),(889,0.7654394078766917)}
965	{(402,0.3937261610330758),(581,0.25004679013222997),(670,0.36481312102009),(806,0.44315332940257146),(990,0.17250333116371902),(1118,0.4142402893895856),(1364,0.3442989926635801),(1762,0.36481312102009)}
966	{(43,0.266020329875731),(86,0.15103121582237086),(129,0.12246852594684199),(175,0.18592063605524434),(284,0.266020329875731),(347,0.06989142807819156),(418,0.10593352984720235),(473,0.07894701228434925),(545,0.1026062127651079),(578,0.08868862259144125),(628,0.21837526294848605),(631,0.12246852594684199),(666,0.07106450889410645),(676,0.1897740847154578),(769,0.0948870423577289),(775,0.15103121582237086),(796,0.4847185644401831),(804,0.16157285481339434),(889,0.0939058360713131),(940,0.10918763147424303),(952,0.16157285481339434),(1002,0.1330101649378655),(1004,0.0718770400455752),(1008,0.10444747506233658),(1213,0.1773772451828825),(1217,0.2580048395932659),(1223,0.15103121582237086),(1231,0.11725131246697013),(1459,0.1377503213497719),(1537,0.1377503213497719),(1553,0.07402693210424018),(1560,0.16157285481339434),(1561,0.10918763147424303),(1572,0.11498911405336006),(1688,0.16157285481339434),(1737,0.1129080932422343)}
968	{(381,0.18980984696516437),(607,0.22902080617188408),(749,0.17607142504634204),(772,0.187599205862104),(822,0.2159731069702647),(836,0.27458907696894236),(874,0.18345253537482578),(878,0.17275478054993026),(1004,0.13748799765101605),(1133,0.23426051486018817),(1180,0.2634918723163259),(1264,0.28889586205900714),(1270,0.2634918723163259),(1358,0.18980984696516437),(1379,0.30906014311338426),(1443,0.417713050235014),(1743,0.24011801082450052)}
969	{(545,0.43682689701786764),(1039,0.5492038467160186),(1253,0.2959339022500686),(1553,0.3151559167364966),(1644,0.566266077422173)}
974	{(140,0.21817513409242426),(486,0.2624954838957841),(513,0.13913472088789908),(563,0.2808170779645084),(647,0.2808170779645084),(661,0.1998535400236999),(798,0.2808170779645084),(908,0.1294462654608765),(1037,0.20378528925855505),(1060,0.22420896517227462),(1155,0.18685416215638218),(1220,0.2624954838957841),(1341,0.18411474096013375),(1357,0.1362798804439988),(1370,0.2624954838957841),(1405,0.2494961060284663),(1438,0.2494961060284663),(1447,0.13188937995020916),(1453,0.17456639916750824),(1577,0.1555331902203401),(1612,0.23941300520307573)}
975	{(194,0.1835464365596352),(236,0.49717870832689043),(295,0.18595304342037602),(333,0.3461537305691602),(357,0.1498664362450598),(578,0.16005078750902257),(642,0.17499217396682795),(1427,0.45307493327319076),(1482,0.13523818919657377),(1484,0.24003509157063796),(1592,0.29158038424040533),(1804,0.3461537305691602)}
976	{(197,0.45313898916386414),(958,0.5042457298671833),(1639,0.5675471841681861),(1644,0.4672167528599827)}
978	{(336,0.34960411645733197),(491,0.3969706735550788),(532,0.26733003646443654),(748,0.3218964567668825),(1003,0.3969706735550788),(1486,0.33907015313399286),(1490,0.3969706735550788),(1585,0.33907015313399286)}
981	{(519,0.6318532998640329),(545,0.20062798976059784),(990,0.24595730597415538),(1253,0.27183593462658046),(1345,0.5044820476378101),(1565,0.4142679194317917)}
982	{(8,0.153719050224916),(101,0.14604069227066305),(163,0.2634072383606988),(205,0.18024126940127952),(289,0.22227799223172323),(306,0.12222054654692042),(347,0.10286169135855688),(357,0.12222054654692042),(387,0.22227799223172323),(400,0.18024126940127952),(418,0.1559061297112839),(546,0.23779249588580342),(725,0.14782070968306857),(737,0.21127027670943993),(762,0.18985743251351225),(782,0.22227799223172323),(799,0.21127027670943993),(854,0.18985743251351225),(918,0.22227799223172323),(1011,0.23779249588580342),(1164,0.13547027835478495),(1206,0.21127027670943993),(1231,0.17256291144702654),(1253,0.10230309057531947),(1435,0.17697893157227823),(1447,0.11168232739447229),(1589,0.23779249588580342),(1643,0.17256291144702654),(1654,0.16923355387899622)}
984	{(216,0.2466223910701805),(293,0.25900605589219566),(306,0.1905019037368051),(347,0.1603277728583067),(403,0.26377982344987544),(872,0.370640816461914),(874,0.22000571412531963),(908,0.17085167991253267),(1026,0.32930134133133615),(1325,0.2224403483192976),(1403,0.30511929858045334),(1524,0.2689692042279006),(1776,0.25458623747880843),(1825,0.370640816461914)}
986	{(46,0.4759164895901292),(549,0.3547531009269446),(818,0.5068722498970812),(1614,0.6250873975718887)}
988	{(101,0.1911455260470143),(133,0.17561259767768603),(271,0.2174928951468774),(344,0.2765213417701421),(368,0.31123497848041265),(536,0.14525659440399435),(635,0.2418077050598716),(830,0.2765213417701421),(835,0.19848760271743965),(1137,0.23590899029181092),(1178,0.2653460468373927),(1455,0.2909288027412471),(1708,0.5530426835402842)}
989	{(25,0.2920614441848678),(88,0.3423405878912304),(133,0.2174129473885572),(377,0.23952744060158396),(528,0.2920614441848678),(708,0.3172010160380491),(1080,0.385316969833985),(1744,0.5987284118969516)}
990	{(233,0.37702142561778157),(335,0.37702142561778157),(403,0.3147242001769405),(459,0.4422234915024512),(528,0.3351952851604952),(799,0.39290003273276275),(814,0.39290003273276275)}
991	{(971,0.390147858576059),(1054,0.514545639908504),(1200,0.5641544268644995),(1612,0.514545639908504)}
992	{(170,0.40971320941511835),(225,0.15921022201626644),(421,0.20282620780534924),(513,0.22848185466090523),(829,0.20876567838008578),(1278,0.46114734254925444),(1303,0.341720983788927),(1361,0.32819203714041323),(1447,0.21658382572513904),(1798,0.43106030340868534)}
993	{(136,0.24009837105754528),(145,0.27262840336098704),(163,0.4846113695759437),(346,0.24865488877623518),(401,0.27262840336098704),(404,0.17312249284328027),(680,0.29165725240574836),(869,0.24009837105754528),(1167,0.19709600742803213),(1190,0.29165725240574836),(1224,0.18600206547419118),(1331,0.21612485647279342),(1487,0.27262840336098704),(1643,0.21165186240337094)}
994	{(234,0.30810027905762305),(403,0.2663569220065176),(410,0.37426193463783913),(473,0.3657404158086136),(545,0.35651037799340357),(857,0.20363751382240045),(889,0.21752032494829615),(1524,0.27159700243828433),(1536,0.23265521722809968),(1647,0.46531043445619935)}
995	{(562,0.510409890649788),(563,0.5460353524152946),(1155,0.36332896497206574),(1658,0.3815728239453712),(1803,0.4046249877086917)}
996	{(163,0.39654697199055083),(171,0.3180572751991398),(331,0.22534749337763368),(399,0.27812934546451834),(714,0.27812934546451834),(834,0.3346288633075785),(1294,0.3346288633075785),(1447,0.1681323908513485),(1479,0.3579852049337613),(1482,0.16603747539645858),(1636,0.3579852049337613)}
999	{(1094,0.7305658635659278),(1246,0.6828422357998738)}
1001	{(23,0.7671003522537239),(225,0.10723726563489708),(301,0.3106093279910681),(523,0.2301687884578636),(908,0.14317938857991366),(937,0.29034397211363516),(1227,0.29034397211363516),(1258,0.24799558668769703)}
1002	{(248,0.5462827177399403),(676,0.37629786173686347),(1082,0.4856790063085833),(1091,0.5692899212018743)}
1003	{(677,0.5854431951467275),(892,0.3230960951223492),(1164,0.4596013821416575),(1435,0.3002125726336485),(1453,0.501501903624747)}
1004	{(57,0.206344516498293),(305,0.2245956820556425),(421,0.16084591122192093),(422,0.3657005932442716),(431,0.3657005932442716),(666,0.16084591122192093),(740,0.30105240314948883),(1326,0.3657005932442716),(1435,0.1360877685114189),(1460,0.32491212659892954),(1603,0.3657005932442716),(1812,0.32491212659892954)}
1005	{(145,0.48145103253545124),(175,0.2963350381278818),(306,0.2647280000204356),(731,0.4576084741658627),(912,0.48145103253545124),(1121,0.41122855214055115)}
1006	{(46,0.38935777149106243),(151,0.34438812790497897),(347,0.23665519042284816),(790,0.4860721898016998),(892,0.21910726571277261),(896,0.46642813612805356),(1401,0.41468336140349965)}
1008	{(18,0.22146687420885172),(105,0.16786682182311902),(162,0.22146687420885172),(178,0.22146687420885172),(293,0.30952479625514745),(357,0.11382950629713257),(520,0.2070175173594202),(674,0.2070175173594202),(676,0.13006105944070406),(717,0.1768227881517259),(829,0.20052021541462012),(908,0.20417604226515618),(961,0.16411214193048093),(977,0.2070175173594202),(990,0.08620892817153585),(1015,0.18231617867255054),(1182,0.22146687420885172),(1225,0.1329135012988112),(1242,0.2070175173594202),(1363,0.14123871666887927),(1435,0.08241422974709338),(1441,0.2070175173594202),(1503,0.15476239812757372),(1603,0.22146687420885172),(1629,0.2993255701620988),(1650,0.15476239812757372),(1656,0.15476239812757372)}
1009	{(523,0.44182803771777546),(829,0.2699235177154561),(979,0.5962403104374595),(1220,0.5573392827135475),(1253,0.25651451386688456)}
1010	{(80,0.5901769291347482),(306,0.3033390375484024),(717,0.47120694905377747),(781,0.4282836965943036),(1027,0.39270053095359636)}
1011	{(202,0.6327174955221326),(225,0.10922224161456101),(581,0.17850365586680708),(864,0.19429229823591113),(990,0.12314685281759727),(1040,0.5051720356385876),(1337,0.1920294517748042),(1465,0.29571827746423923),(1467,0.2697143602260945),(1654,0.22514804340177882)}
1012	{(251,0.3354609076646671),(472,0.30596223157894625),(1063,0.28653195036722295),(1130,0.26593502227741134),(1363,0.22886984973776175),(1511,0.3354609076646671),(1702,0.31884811481304715),(1722,0.6119244631578925)}
1013	{(225,0.10406273009689125),(501,0.2036896793452013),(815,0.16122861527486787),(857,0.16400085255606686),(912,0.28174894451512683),(1166,0.2406541946953922),(1241,0.6028287736160406),(1305,0.17518146863109624),(1655,0.6028287736160406)}
1015	{(33,0.13974996315751884),(122,0.12975228358871968),(151,0.12807302773929816),(205,0.1542148214316768),(224,0.16748906444251802),(225,0.07024271039034258),(235,0.36152661490671834),(265,0.14479659613134188),(272,0.14217613303437718),(295,0.12975228358871968),(311,0.08351695340118377),(329,0.16748906444251802),(545,0.06460189937380308),(581,0.11479878472845699),(633,0.16244243146869491),(637,0.11372530129491158),(710,0.15807083914218306),(721,0.13339362307752817),(755,0.18076330745335917),(800,0.16244243146869491),(826,0.19018153275369412),(849,0.2034557757645353),(878,0.22745060258982316),(1053,0.11268590251983082),(1094,0.11948366472320106),(1143,0.18076330745335917),(1198,0.1734579643616504),(1208,0.2034557757645353),(1230,0.15807083914218306),(1316,0.19018153275369412),(1345,0.16244243146869491),(1353,0.2034557757645353),(1504,0.14479659613134188),(1507,0.2034557757645353),(1585,0.16244243146869491),(1808,0.1734579643616504)}
1017	{(155,0.23980842700334593),(224,0.21119447562892832),(235,0.22793256418042118),(265,0.18258052425451063),(329,0.21119447562892832),(721,0.16820200394498025),(755,0.22793256418042118),(800,0.20483094969876814),(826,0.23980842700334593),(849,0.2565465155548388),(878,0.14340133460452714),(1051,0.17927626477040354),(1143,0.22793256418042118),(1198,0.2187209293272553),(1208,0.2565465155548388),(1230,0.19931861280600358),(1316,0.23980842700334593),(1345,0.20483094969876814),(1353,0.2565465155548388),(1504,0.18258052425451063),(1507,0.2565465155548388)}
1019	{(191,0.24738701742170183),(225,0.08540988602453956),(242,0.20365418453953904),(324,0.2197946719483771),(358,0.19751785601937452),(442,0.24738701742170183),(666,0.10880810963051439),(748,0.1875136971307009),(784,0.2197946719483771),(827,0.18331957526335105),(911,0.24738701742170183),(925,0.2197946719483771),(931,0.24738701742170183),(949,0.19220232647505242),(950,0.18331957526335105),(1079,0.2197946719483771),(1088,0.24738701742170183),(1130,0.18331957526335105),(1212,0.24738701742170183),(1325,0.14846949359288958),(1351,0.2197946719483771),(1482,0.1147408195994004),(1585,0.19751785601937452),(1727,0.21091192073667572)}
1021	{(473,0.19919938113111385),(489,0.7621649978326082),(536,0.1902690467838582),(1434,0.17830866732940184),(1519,0.4076811997709504),(1749,0.3810824989163041)}
1022	{(225,0.3488103679851729),(1482,0.9371933243392466)}
1023	{(8,0.07023359043131684),(12,0.06314507867046795),(20,0.09652850484706336),(57,0.06130312176854295),(78,0.10864639574111211),(159,0.08674506598879607),(221,0.09652850484706336),(229,0.09262741531748933),(272,0.0759227618707226),(292,0.0823514813253656),(293,0.0759227618707226),(311,0.13379540496532863),(347,0.04699707610331324),(368,0.10864639574111211),(407,0.10864639574111211),(502,0.09652850484706336),(545,0.06899547086947004),(606,0.2683199792586435),(666,0.09557178110610212),(763,0.20311576796052647),(812,0.09262741531748933),(829,0.04918523087449418),(838,0.10864639574111211),(847,0.054607489936994116),(874,0.1289810879996356),(876,0.21729279148222422),(892,0.08702450872168045),(910,0.16101904884688117),(946,0.09652850484706336),(964,0.0823514813253656),(1004,0.19332904271600324),(1169,0.10864639574111211),(1178,0.18525483063497866),(1207,0.07884327172509162),(1240,0.07023359043131684),(1253,0.04674185374429459),(1338,0.10155788398026323),(1357,0.05272584534243129),(1372,0.10864639574111211),(1403,0.08943999308621449),(1435,0.04043046641529635),(1471,0.17349013197759214),(1637,0.10864639574111211),(1645,0.5791710290823802),(1658,0.0759227618707226),(1670,0.2637930255967689),(1718,0.07229272305896586),(1737,0.0759227618707226),(1740,0.08943999308621449)}
1025	{(548,0.5050721225136716),(713,0.5403250200751337),(992,0.4448068960794961),(1724,0.5050721225136716)}
1027	{(225,0.11598445074856502),(338,0.33594527136750685),(341,0.29847556869551484),(443,0.22702494505004597),(536,0.15678914453389706),(545,0.10667036870511729),(657,0.33594527136750685),(963,0.3535533809332029),(1223,0.3140269003912202),(1363,0.21424639313859342),(1392,0.29847556869551484),(1553,0.15391816789388893),(1605,0.33594527136750685),(1812,0.29847556869551484)}
1028	{(27,0.20690620717340089),(179,0.22134779482233535),(249,0.15753009287161054),(311,0.09086148277759605),(331,0.13933584416459183),(451,0.10395886042284648),(485,0.14728362336964987),(704,0.22134779482233535),(731,0.19665973767144018),(767,0.14512433574628178),(787,0.13933584416459183),(988,0.12864691757374164),(1108,0.22134779482233535),(1121,0.17672771321462552),(1207,0.16062920646269915),(1216,0.19665973767144018),(1228,0.19665973767144018),(1253,0.09522825107665021),(1552,0.22134779482233535),(1571,0.18871195846638217),(1600,0.5301831396438765),(1610,0.22134779482233535),(1687,0.22134779482233535),(1692,0.14958231366655256)}
1029	{(151,0.25967032175237353),(215,0.3056797013362886),(545,0.1309814899539739),(714,0.3204914132526879),(805,0.339587031098567),(834,0.385596410682482),(1172,0.385596410682482),(1176,0.3665007928366028),(1435,0.15350696687405027),(1635,0.385596410682482)}
1034	{(24,0.21383527237473562),(30,0.1950317179474947),(102,0.1883204388789942),(225,0.07897911480244298),(242,0.1883204388789942),(357,0.2351565586700474),(450,0.1883204388789942),(817,0.1244695593673558),(827,0.16951688445175328),(835,0.14589016347013783),(847,0.11497883794671306),(864,0.1404936714424545),(894,0.22876049318188846),(907,0.1950317179474947),(914,0.1267011591989227),(971,0.2957607691521998),(1040,0.1826461332778799),(1070,0.22876049318188846),(1127,0.22876049318188846),(1142,0.22876049318188846),(1185,0.1255684506353017),(1253,0.09841734225827047),(1331,0.16951688445175328),(1344,0.33903376890350656),(1453,0.14220607897498566),(1765,0.15459166364460045),(1813,0.22876049318188846)}
1035	{(73,0.23856957676104532),(545,0.08526093048803324),(655,0.537037731800291),(662,0.2685188659001455),(767,0.17605154856131125),(856,0.501999309661033),(1037,0.19486063723573188),(1091,0.23856957676104532),(1339,0.2210503656914163),(1389,0.2509996548305165),(1600,0.2143898707624664),(1671,0.19897877002616382)}
1036	{(530,0.613523259055355),(982,0.7896766493939756)}
1037	{(12,0.1669134503800299),(305,0.1763773801051523),(421,0.12631400640605325),(532,0.5423455209751534),(606,0.23641965711839447),(666,0.12631400640605325),(701,0.20068911802861433),(829,0.13001292841590434),(847,0.14434576302522328),(876,0.2871885690275412),(990,0.11179197253505967),(1004,0.12775824441837352),(1053,0.1590621007078252),(1371,0.24484507448490914),(1471,0.22929606823666707),(1645,0.2551569519476122),(1670,0.3486463633874347),(1803,0.21281345740498017)}
1038	{(243,0.4613507810970764),(385,0.30433028484640695),(500,0.270386764103104),(583,0.270386764103104),(666,0.13385343880437867),(1205,0.6086605696928139),(1483,0.30433028484640695),(1612,0.25945939113644284)}
1041	{(103,0.21033163407007738),(218,0.21033163407007738),(424,0.21033163407007738),(432,0.21033163407007738),(488,0.3593070426809198),(528,0.17055418010306117),(545,0.0714465955899116),(564,0.11654583356651),(665,0.22501230880798403),(871,0.12818941150316712),(900,0.21033163407007738),(908,0.10372233508392353),(1019,0.21033163407007738),(1074,0.21033163407007738),(1114,0.22501230880798403),(1131,0.21033163407007738),(1137,0.17055418010306117),(1185,0.12351104247893613),(1193,0.22501230880798403),(1219,0.19183617125383856),(1303,0.33347878404945813),(1495,0.22501230880798403),(1658,0.15723996938027832),(1718,0.1497219711206555)}
1042	{(173,0.4358742403937463),(339,0.397545741490567),(593,0.4358742403937463),(1265,0.2863773204487641),(1272,0.4358742403937463),(1676,0.4358742403937463)}
1044	{(103,0.24357163958953273),(218,0.24357163958953273),(424,0.24357163958953273),(432,0.24357163958953273),(488,0.41609055094726893),(528,0.19750790921307748),(545,0.08273774179459378),(564,0.13496429053399403),(665,0.260572391910989),(900,0.24357163958953273),(1019,0.24357163958953273),(1193,0.260572391910989),(1303,0.19309024664399205),(1400,0.260572391910989),(1495,0.260572391910989),(1699,0.260572391910989),(1718,0.1733834577459921)}
1045	{(149,0.17189446586235976),(183,0.5032040780802629),(274,0.20984848505819537),(651,0.21464955509530653),(847,0.14233470037456158),(1216,0.25160203904013145),(1240,0.18306421082172575),(1314,0.5294222826825995),(1337,0.17189446586235976),(1503,0.19789306512617438),(1513,0.24143382933177612),(1747,0.28318738331371224),(1817,0.1502303495567385)}
1046	{(99,0.3856735179927678),(492,0.48650376058072375),(569,0.34631168209100116),(581,0.29366700158433995),(602,0.2543051656825733),(637,0.2909209214587931),(767,0.3412344948799689),(1234,0.37769148674069786)}
1048	{(347,0.29948813900469173),(990,0.26950546788240765),(1118,0.647176041497594),(1129,0.647176041497594)}
1051	{(225,0.2906161260872283),(545,0.26727832154484754),(1381,0.8417603628075586),(1434,0.36816308573281564)}
